uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1701699620","04 Dec 2023, 14:20","Beach Fossils","3df3818e-7984-4c62-bee3-81f95f8c6651","Somersault","3072a2b7-ac26-476f-a457-3bf7f22c9b3d","Down the Line","428c560f-0e81-4168-8123-dba13daa59cc"
"1701699500","04 Dec 2023, 14:18","The Wxxds","","rocket!","","rocket!",""
"1701699257","04 Dec 2023, 14:14","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Bookends","0455cc23-9081-3ef1-b047-d2cd1cc797dd","America",""
"1701699107","04 Dec 2023, 14:11","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1701698872","04 Dec 2023, 14:07","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1701698556","04 Dec 2023, 14:02","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701698349","04 Dec 2023, 13:59","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701698183","04 Dec 2023, 13:56","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Take Me Home, Country Roads","84faff44-4c23-4ac5-bafb-47e2929ddb60","Take Me Home, Country Roads","89341ce3-175c-48f8-b608-e814b13dae3c"
"1701698007","04 Dec 2023, 13:53","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701697811","04 Dec 2023, 13:50","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701697549","04 Dec 2023, 13:45","Starship","fbf445c0-11ae-4d3e-af1a-c6e2783e447c","Knee Deep in the Hoopla","572b6b42-3494-438d-a3d9-0fbf39ebded8","Hearts Of The World (Will Understand)","286162a8-b3ce-4aed-bfc4-f324524a9553"
"1701697360","04 Dec 2023, 13:42","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701697165","04 Dec 2023, 13:39","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701696902","04 Dec 2023, 13:35","Starship","fbf445c0-11ae-4d3e-af1a-c6e2783e447c","Knee Deep in the Hoopla","572b6b42-3494-438d-a3d9-0fbf39ebded8","Hearts Of The World (Will Understand)","286162a8-b3ce-4aed-bfc4-f324524a9553"
"1701656133","04 Dec 2023, 02:15","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701655863","04 Dec 2023, 02:11","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701655696","04 Dec 2023, 02:08","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Take Me Home, Country Roads","84faff44-4c23-4ac5-bafb-47e2929ddb60","Take Me Home, Country Roads","89341ce3-175c-48f8-b608-e814b13dae3c"
"1701655443","04 Dec 2023, 02:04","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Stardust","","Paradise Lost",""
"1701632240","03 Dec 2023, 19:37","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701626394","03 Dec 2023, 17:59","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Stardust","","Paradise Lost",""
"1701626320","03 Dec 2023, 17:58","BLP KOSHER","","Violent Lullaby (with Yung Lean)","","Violent Lullaby (with Yung Lean)",""
"1701626179","03 Dec 2023, 17:56","BLP KOSHER","","Violent Lullaby (with Yung Lean)","","Violent Lullaby (with Yung Lean)",""
"1701625451","03 Dec 2023, 17:44","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701625245","03 Dec 2023, 17:40","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701625057","03 Dec 2023, 17:37","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701624862","03 Dec 2023, 17:34","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701624640","03 Dec 2023, 17:30","Steely Dan","e01c3376-15fa-40d7-b747-5f219bdefdd7","Can't Buy A Thrill","05dcfda8-7ef6-4ba1-a3de-62abcfe3460c","Dirty Work","2c4681ad-32a3-42c7-bfa4-f6efeedf9eb9"
"1701620729","03 Dec 2023, 16:25","The Wxxds","","rocket!","","rocket!",""
"1701570599","03 Dec 2023, 02:29","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Bookends","0455cc23-9081-3ef1-b047-d2cd1cc797dd","America",""
"1701570449","03 Dec 2023, 02:27","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1701570153","03 Dec 2023, 02:22","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1701569613","03 Dec 2023, 02:13","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701569406","03 Dec 2023, 02:10","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701569211","03 Dec 2023, 02:06","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701569001","03 Dec 2023, 02:03","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701568716","03 Dec 2023, 01:58","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1701535715","02 Dec 2023, 16:48","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1701535399","02 Dec 2023, 16:43","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701535208","02 Dec 2023, 16:40","Steely Dan","e01c3376-15fa-40d7-b747-5f219bdefdd7","Can't Buy A Thrill","05dcfda8-7ef6-4ba1-a3de-62abcfe3460c","Dirty Work","2c4681ad-32a3-42c7-bfa4-f6efeedf9eb9"
"1701535003","02 Dec 2023, 16:36","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701534807","02 Dec 2023, 16:33","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701534579","02 Dec 2023, 16:29","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701534383","02 Dec 2023, 16:26","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701534193","02 Dec 2023, 16:23","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Take Me Home, Country Roads","84faff44-4c23-4ac5-bafb-47e2929ddb60","Take Me Home, Country Roads","89341ce3-175c-48f8-b608-e814b13dae3c"
"1701533984","02 Dec 2023, 16:19","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701481030","02 Dec 2023, 01:37","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701480823","02 Dec 2023, 01:33","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701480627","02 Dec 2023, 01:30","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701480461","02 Dec 2023, 01:27","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Take Me Home, Country Roads","84faff44-4c23-4ac5-bafb-47e2929ddb60","Take Me Home, Country Roads","89341ce3-175c-48f8-b608-e814b13dae3c"
"1701480343","02 Dec 2023, 01:25","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701480045","02 Dec 2023, 01:20","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701479963","02 Dec 2023, 01:19","Petey","","Other Stuff","","Haircut",""
"1701479722","02 Dec 2023, 01:15","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2004","a6a6e4b8-262a-43c8-ba92-d7c5a085066d","rom com 2004","eb899a99-5157-44fc-8ab5-84b2ffe2fde8"
"1701478465","02 Dec 2023, 00:54","Modern Baseball","e3513b4f-2a13-45f5-8ead-e79b1af0bf68","You're Gonna Miss It All","c3c71198-ebc5-44b3-b076-88fb8dd4bc0f","Two Good Things","75ac2ec7-01e0-4e07-833d-181224ec5653"
"1701455367","01 Dec 2023, 18:29","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Sometimes, Forever","69d33d8f-76cc-4a2f-88d0-b360180a1048","Unholy Affliction","6c46ba4d-cb23-4100-a57b-2f9b8a51aaed"
"1701455195","01 Dec 2023, 18:26","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Soccer Mommy & Friends Singles Series, Vol. 1: Jay Som","","I Think You're Alright","8b7f1ae7-4e78-4b53-9ce0-d8bea8366619"
"1701454937","01 Dec 2023, 18:22","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","color theory","6784e167-8510-4cf8-a075-fdbdc11fca2c","night swimming","117029de-4b76-4368-b2bd-8c5ea1d72eda"
"1701452658","01 Dec 2023, 17:44","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Collection","014dad68-6583-4910-96cc-d6a72a26e106","waiting for cars","2b8e5500-9f42-4ea2-852e-fb53163b3a8b"
"1701452478","01 Dec 2023, 17:41","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Collection","014dad68-6583-4910-96cc-d6a72a26e106","Try","038cca42-876d-4430-8b7a-967903d9d8cb"
"1701452200","01 Dec 2023, 17:36","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","color theory","6784e167-8510-4cf8-a075-fdbdc11fca2c","circle the drain","d4c88916-3ef2-4b97-abc3-69491b533e96"
"1701451933","01 Dec 2023, 17:32","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Karaoke Night","a766218f-4c0d-4339-97dd-ca8d281d6e80","Dagger","cac6429d-dda2-4fe8-a69d-69dea49982e3"
"1701451758","01 Dec 2023, 17:29","Sky Ferreira","05f3353e-e2d9-4344-a3c9-8009dd8e0427","Don't Forget","7986256b-3c5d-4e24-8b70-8f2543417bbf","Don’t Forget","7847a094-d56b-446c-8cf1-24f647be0811"
"1701451482","01 Dec 2023, 17:24","Sky Ferreira","05f3353e-e2d9-4344-a3c9-8009dd8e0427","Night Time, My Time","12eaf3d1-39ec-476b-ba8b-edb2bec4cb28","Boys","169be8c5-0717-4eed-8c27-afe4a5cdb2d3"
"1701451286","01 Dec 2023, 17:21","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","rom com 2021","9058dbdd-44bb-4da3-be16-f0776690639a","rom com 2021",""
"1701451010","01 Dec 2023, 17:16","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","detonate","19617be2-0b88-4cd3-ab6a-b814583289b9"
"1701450828","01 Dec 2023, 17:13","Caroline Polachek","d8f43dc5-4613-48ac-8c23-a62b82f8c67a","Breathless","d17f4fd3-ef04-465c-a9c5-9d29259a7835","Breathless","19b24368-f319-4040-8d96-d5c23dddd0dc"
"1701450604","01 Dec 2023, 17:10","MUNA","","MUNA","","Runner’s High",""
"1701450438","01 Dec 2023, 17:07","Hyd","5cb5b72a-2691-4753-9f35-989d2a6e1888","Skin 2 Skin","dfe844c0-7a19-4895-9268-b291d6e9e60b","Skin 2 Skin","f22a8888-0f6a-4982-864c-5824ba846333"
"1701450195","01 Dec 2023, 17:03","Sky Ferreira","05f3353e-e2d9-4344-a3c9-8009dd8e0427","Night Time, My Time","12eaf3d1-39ec-476b-ba8b-edb2bec4cb28","24 Hours","3cd4b8ac-459b-4063-9280-b4e29008b958"
"1701450001","01 Dec 2023, 17:00","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","Twice","2aae951a-3759-4a49-abf4-0f726eedfc06"
"1701449847","01 Dec 2023, 16:57","Caroline Polachek","d8f43dc5-4613-48ac-8c23-a62b82f8c67a","Pang","3913f9b2-8622-4b0b-aeb5-3511d2b103bc","New Normal","4d103e5b-a2f2-4e3b-ba6c-ea79404d915a"
"1701415410","01 Dec 2023, 07:23","Blue Deputy","","New Jersey / I Hate Steven Singer","","I Hate Steven Singer",""
"1701411686","01 Dec 2023, 06:21","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Chemtrails Over the Country Club","0084311d-5257-492f-a37a-1295ecc41011","Chemtrails Over the Country Club","04983a2f-9e17-405e-804e-f9b9e54be72e"
"1701411620","01 Dec 2023, 06:20","trsh","5dc046ad-4f4e-4f12-8825-6d20a67cebea","Fire Deparetment","4df32b0d-59ac-40ef-aa03-fd23eebc2eec","Fire Deparetment","d1e7592f-a5a2-47b1-bab2-aa73efb183e4"
"1701411316","01 Dec 2023, 06:15","Saturn","a44efa31-2056-4582-bd0f-5cc4ad3f0336","bonk","","bonk",""
"1701411181","01 Dec 2023, 06:13","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","Hotel Breakfast","ab68748f-5958-486f-8450-f3a8a3791a03"
"1701407723","01 Dec 2023, 05:15","capoxxo","","perfect","28d91684-1528-4767-adcf-cb0f5f581cb6","perfect",""
"1701407541","01 Dec 2023, 05:12","Saturn","a44efa31-2056-4582-bd0f-5cc4ad3f0336","meangirls","","meangirls",""
"1701407346","01 Dec 2023, 05:09","8485","","goreblog","","goreblog",""
"1701407205","01 Dec 2023, 05:06","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","DROWN U","","DROWN U",""
"1701407058","01 Dec 2023, 05:04","8485","","Instant Sobriety","","Instant Sobriety",""
"1701406894","01 Dec 2023, 05:01","blackwinterwells","3dbc5504-766e-4374-828f-789d1e7a117c","halations","","i/o",""
"1701406728","01 Dec 2023, 04:58","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","plague town","ceb7ef84-bb6f-4511-96af-27fc496ba9e7","hangar","a06521eb-a980-4e44-880b-9f98467837b4"
"1701406610","01 Dec 2023, 04:56","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","3cheers",""
"1701406430","01 Dec 2023, 04:53","Whethan","9dbb9d00-e2d3-484d-8049-10e5e125913c","COMPLICATED (feat. aldn & 8485)","","COMPLICATED (feat. aldn & 8485)",""
"1701406236","01 Dec 2023, 04:50","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Atlantis (2°)","","Atlantis (2°)",""
"1701406068","01 Dec 2023, 04:47","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","southview","","southview",""
"1701405814","01 Dec 2023, 04:43","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","Scribbles",""
"1701405679","01 Dec 2023, 04:41","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","precipice (4)",""
"1701405561","01 Dec 2023, 04:39","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","3cheers",""
"1701405425","01 Dec 2023, 04:37","blackwinterwells","3dbc5504-766e-4374-828f-789d1e7a117c","tracing paths","","weathered",""
"1701405294","01 Dec 2023, 04:34","goonncity","","woah now","","woah now",""
"1701405165","01 Dec 2023, 04:32","blackwinterwells","3dbc5504-766e-4374-828f-789d1e7a117c","tracing paths","","circles",""
"1701405042","01 Dec 2023, 04:30","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","COOL_DNB_SONG",""
"1701404834","01 Dec 2023, 04:27","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","whimper","","whimper",""
"1701404740","01 Dec 2023, 04:25","Pity Sex","8ed03ec1-b8c7-4fe3-a0ac-23415ebbb9f7","Dark World","08e399aa-fe4b-4cd8-b5dd-612d7993f28e","Dogwalk","5dfc63c6-7d99-4219-a0f3-9ff687654bed"
"1701404712","01 Dec 2023, 04:25","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","COOL_DNB_SONG",""
"1701404571","01 Dec 2023, 04:22","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","Same tasks",""
"1701404441","01 Dec 2023, 04:20","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","1:15","","1:15","252e068b-6756-4f8c-a548-4980b2064a6a"
"1701402678","01 Dec 2023, 03:51","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Legendary Member","24f6e055-65db-45fd-a870-a49d2d361ad8","Legendary Member","a3f22a5b-d13d-471f-bef7-bdf0b680b6f6"
"1701402557","01 Dec 2023, 03:49","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701402287","01 Dec 2023, 03:44","Steely Dan","e01c3376-15fa-40d7-b747-5f219bdefdd7","Can't Buy A Thrill","05dcfda8-7ef6-4ba1-a3de-62abcfe3460c","Dirty Work","2c4681ad-32a3-42c7-bfa4-f6efeedf9eb9"
"1701402096","01 Dec 2023, 03:41","Steely Dan","e01c3376-15fa-40d7-b747-5f219bdefdd7","Can't Buy A Thrill","05dcfda8-7ef6-4ba1-a3de-62abcfe3460c","Dirty Work","2c4681ad-32a3-42c7-bfa4-f6efeedf9eb9"
"1701401907","01 Dec 2023, 03:38","Steely Dan","e01c3376-15fa-40d7-b747-5f219bdefdd7","Can't Buy A Thrill","05dcfda8-7ef6-4ba1-a3de-62abcfe3460c","Dirty Work","2c4681ad-32a3-42c7-bfa4-f6efeedf9eb9"
"1701401601","01 Dec 2023, 03:33","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","forever","358e67bc-3b45-4838-8d5b-6da251f0ca59"
"1701401408","01 Dec 2023, 03:30","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Vroom Vroom","1c1d4379-4aef-4b6f-be69-b97c54db276f"
"1701401239","01 Dec 2023, 03:27","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Destroy Me","5274d07a-a55b-483e-a540-49b6fb59b757","Destroy Me","0f7da3cc-017a-46e4-a86e-74cf31d0e593"
"1701400934","01 Dec 2023, 03:22","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Soak Up The Sun","0c069e4c-e62e-4a16-9c91-e935a45a9726","Soak Up The Sun","3fdc583a-1282-466a-877f-58d7d13518bc"
"1701400720","01 Dec 2023, 03:18","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Waterfall","bc8d17ec-291c-4066-a6c6-bb31bc39976e"
"1701400606","01 Dec 2023, 03:16","The Wxxds","","rocket!","","rocket!",""
"1701400347","01 Dec 2023, 03:12","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1701400032","01 Dec 2023, 03:07","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1701399826","01 Dec 2023, 03:03","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Welcome","02f230db-954e-4786-8e68-9aeaec3c0e08","Monsters","35c708a1-9a18-40a3-90e9-ae3a7fcb0188"
"1701399655","01 Dec 2023, 03:00","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Personal Protocol","32a94c14-1f18-406b-a1a0-de892fcd75ca","COOL_DNB_SONG",""
"1701399501","01 Dec 2023, 02:58","aldrch","","apartmnt","","apartmnt",""
"1701399367","01 Dec 2023, 02:56","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","Gen 2","","gen 2","46675676-cefe-4ef8-84d5-1e45cf646b81"
"1701399097","01 Dec 2023, 02:51","8485","68eae9ac-43a1-465f-97dd-ce5ea3cb9dc9","1:15","","1:15","252e068b-6756-4f8c-a548-4980b2064a6a"
"1701398973","01 Dec 2023, 02:49","Kid Trash","e73b01fa-b95f-4abe-9ae6-1489404a463d","#KIDTRASHETERNAL","","EXOTIC",""
"1701398784","01 Dec 2023, 02:46","The Hellp","","Vol. 1","a525960a-d2f1-4f63-a9ff-002c25efc80f","Wingspan","28d6e732-1df3-4dd2-a191-49430f47c4cd"
"1701398228","01 Dec 2023, 02:37","Club Casualties","25a33d6a-b9ba-47ab-88e7-99afb457c3d4","392 - 2509:Walk This Way","","392 - 2509:Walk This Way",""
"1701384009","30 Nov 2023, 22:40","Car Seat Headrest","0fabbc1d-8d94-4a61-bd1d-1099ad1e4559","MADLO: Influences","26de6824-87e2-43bd-bb08-79a645585aa7","Running Up That Hill","7c109766-4c22-43cf-a259-175b9d6fbb4d"
"1701383739","30 Nov 2023, 22:35","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","11:11","e49c9422-acdb-4003-b137-007886eec272","Orange","a56d2ed3-285d-4b57-af86-12e7a4fedc2f"
"1701383543","30 Nov 2023, 22:32","Alex G","7df4c4de-3181-4a69-bd36-9d663970cebb","House of Sugar","ad0cce86-94e1-4369-93a3-fd5448f209d9","Southern Sky","193f5797-8f9b-4452-8c74-1bd8cf1407be"
"1701379985","30 Nov 2023, 21:33","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Birdie","1d5dcd83-85eb-410f-affc-7c7b65b9901f","Gold and Green","29f93c17-351a-4489-83e7-dc89137f2caa"
"1701379784","30 Nov 2023, 21:29","Mannequin Pussy","e160f589-dbe6-4b8f-88b5-f528ff4443b4","Patience","0f6e034d-aa7d-4bd1-946d-14732fe75928","In Love Again","8c148d8a-c34d-48cd-8298-35df1a4bef94"
"1701379590","30 Nov 2023, 21:26","Alex G","7df4c4de-3181-4a69-bd36-9d663970cebb","House of Sugar","ad0cce86-94e1-4369-93a3-fd5448f209d9","Southern Sky","193f5797-8f9b-4452-8c74-1bd8cf1407be"
"1701379352","30 Nov 2023, 21:22","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Skylight","2beed145-37ff-45ec-9969-baddfcdcde55","Rings","1307cbe1-d917-4c87-b186-642e365dbf6d"
"1701379214","30 Nov 2023, 21:20","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Flowers Never Bend with the Rainfall","5bdcb1c2-6a76-47de-ad87-253e0abcb5d7"
"1701379054","30 Nov 2023, 21:17","The Kinks","17b53d9f-5c63-4a09-a593-dde4608e0db9","Kinda Kinks (Deluxe)","","A Well Respected Man",""
"1701378851","30 Nov 2023, 21:14","The Kinks","17b53d9f-5c63-4a09-a593-dde4608e0db9","Lola versus Powerman and the Moneygoround, Pt. 1","","This Time Tomorrow (2020 Stereo Remaster)",""
"1701378747","30 Nov 2023, 21:12","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Red Light","725f97cb-5e7a-4bbb-be43-c6500407a940","College Boy","af7b517c-e164-44a6-bc61-3cd358302427"
"1701378620","30 Nov 2023, 21:10","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Red Light","725f97cb-5e7a-4bbb-be43-c6500407a940","Decay","404d136c-174c-4cb5-9fb0-1e88599aa882"
"1701378444","30 Nov 2023, 21:07","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Red Light","725f97cb-5e7a-4bbb-be43-c6500407a940","That Thing You Do",""
"1701378203","30 Nov 2023, 21:03","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Red Light","725f97cb-5e7a-4bbb-be43-c6500407a940","Nike Just Do It","2bd49f75-f0a6-4331-bcf0-c164d8d39f0d"
"1701378043","30 Nov 2023, 21:00","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Red Light","725f97cb-5e7a-4bbb-be43-c6500407a940","Hex","c565d6f7-cd35-4800-a045-ad05c9e23762"
