uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1699245550","06 Nov 2023, 04:39","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1699245317","06 Nov 2023, 04:35","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1699237132","06 Nov 2023, 02:18","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1699236972","06 Nov 2023, 02:16","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699236778","06 Nov 2023, 02:12","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699236571","06 Nov 2023, 02:09","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","Constant Repeat","35402eb9-404c-404c-baad-545f9be32aeb"
"1699219627","05 Nov 2023, 21:27","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","Constant Repeat","35402eb9-404c-404c-baad-545f9be32aeb"
"1699217577","05 Nov 2023, 20:52","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699217495","05 Nov 2023, 20:51","Quinn","","bad idea","","bad idea",""
"1699217425","05 Nov 2023, 20:50","Quinn","","bad idea","","bad idea",""
"1699217357","05 Nov 2023, 20:49","Quinn","","bad idea","","bad idea",""
"1699217255","05 Nov 2023, 20:47","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1699217021","05 Nov 2023, 20:43","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1699216860","05 Nov 2023, 20:41","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699216666","05 Nov 2023, 20:37","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699208721","05 Nov 2023, 18:25","Quinn","","bad idea","","bad idea",""
"1699156079","05 Nov 2023, 03:47","Momma","a17342a6-e661-4874-9687-957caf010377","Bang Bang","5b9d610b-aa1a-44fa-9f3d-e516ee2d5028","Bang Bang","bb5628a1-4d59-4ce3-acb9-7413302e965a"
"1699155905","05 Nov 2023, 03:45","Momma","a17342a6-e661-4874-9687-957caf010377","Bang Bang","5b9d610b-aa1a-44fa-9f3d-e516ee2d5028","Bang Bang","bb5628a1-4d59-4ce3-acb9-7413302e965a"
"1699155731","05 Nov 2023, 03:42","Momma","a17342a6-e661-4874-9687-957caf010377","Bang Bang","5b9d610b-aa1a-44fa-9f3d-e516ee2d5028","Bang Bang","bb5628a1-4d59-4ce3-acb9-7413302e965a"
"1699155559","05 Nov 2023, 03:39","Momma","a17342a6-e661-4874-9687-957caf010377","Bang Bang","5b9d610b-aa1a-44fa-9f3d-e516ee2d5028","Bang Bang","bb5628a1-4d59-4ce3-acb9-7413302e965a"
"1699155387","05 Nov 2023, 03:36","Momma","a17342a6-e661-4874-9687-957caf010377","Bang Bang","5b9d610b-aa1a-44fa-9f3d-e516ee2d5028","Bang Bang","bb5628a1-4d59-4ce3-acb9-7413302e965a"
"1699125817","04 Nov 2023, 19:23","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699125817","04 Nov 2023, 19:23","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699125633","04 Nov 2023, 19:20","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699106867","04 Nov 2023, 14:07","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699106559","04 Nov 2023, 14:02","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Brexia",""
"1699106373","04 Nov 2023, 13:59","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","HOT TO GO!","","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1699106227","04 Nov 2023, 13:57","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1699106097","04 Nov 2023, 13:54","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1699105653","04 Nov 2023, 13:47","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699105458","04 Nov 2023, 13:44","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699105213","04 Nov 2023, 13:40","Charli XCX","","Charli","6fdb3260-eac7-4ad9-8c72-92f45d9ca836","February 2017 (feat. Clairo and Yaeji)",""
"1699105040","04 Nov 2023, 13:37","David Guetta","302bd7b9-d012-4360-897a-93b00c855680","Dirty Sexy Money (feat. Charli XCX & French Montana)","","Dirty Sexy Money (feat. Charli XCX & French Montana)",""
"1699104852","04 Nov 2023, 13:34","BTS","","Dream Glow (BTS World Original Soundtrack) (Pt. 1)","","Dream Glow (BTS World Original Soundtrack) (Pt. 1)",""
"1699104690","04 Nov 2023, 13:31","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH (Deluxe)","","Sorry if I Hurt You",""
"1699103957","04 Nov 2023, 13:19","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Charli","6fdb3260-eac7-4ad9-8c72-92f45d9ca836","Next Level Charli","28c7cbec-2f0a-452a-930d-cff6c065e99b"
"1699045869","03 Nov 2023, 21:11","Jonatan Leandoer96","","Nectar","1e39b9a8-68f0-4228-a4be-153fa9d8b89e","Off With Their Heads",""
"1699045788","03 Nov 2023, 21:09","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Everything So Far","5f26f199-53d4-481f-9285-c5a447486938","Problems","05bf1a3d-5a8b-467a-8295-12b1d28ceedd"
"1699045592","03 Nov 2023, 21:06","Field Medic","4a42d940-ad63-4b06-a871-f6e37eab4c6f","Fade Into the Dawn","462e1a49-1ed6-47fb-b6ab-e30a3d914ae9","Everyday'z 2moro","2b8ba9bc-d016-4142-b2d7-729a119d5c15"
"1699045360","03 Nov 2023, 21:02","Peach Pit","1888892a-06b7-4bbd-b0a1-3ffde01e4094","From 2 to 3","790b0838-2d47-4b9e-b2b7-07f8519eb00c","Up Granville","00b07045-0903-494d-8f6f-ffd6fafbeb81"
"1699045230","03 Nov 2023, 21:00","Defiance, Ohio","a78ef19a-5fba-46fd-b50e-ff95a45693aa","The Great Depression","daa85883-dec0-4c5d-b629-d1e7f9e8c4bf","Calling Old Friends","a6a5c8a1-4f4e-3fe5-abb1-be165d02c519"
"1699044479","03 Nov 2023, 20:47","American Football","4ebb5ad3-9018-407d-8c24-c03011ab9ac6","American Football (LP2)","","Desire Gets in the Way","1efae236-3460-4970-baad-3c71e2cd0fe7"
"1699044378","03 Nov 2023, 20:46","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Brexia",""
"1699044296","03 Nov 2023, 20:44","Evian Christ","","Yxguden","","Yxguden",""
"1699044193","03 Nov 2023, 20:43","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","HOT TO GO!","","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1699044046","03 Nov 2023, 20:40","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1699043175","03 Nov 2023, 20:26","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Topman","f5f8e974-28e9-49b7-83ee-8bdaf6cc6533"
"1699042989","03 Nov 2023, 20:23","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Skin","21ad5290-7296-4868-9692-4e825560a96a"
"1699042844","03 Nov 2023, 20:20","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Good Luck","","God",""
"1699042682","03 Nov 2023, 20:18","Bladee","","Good Luck (Deluxe)","","God - Evian Christ Remix",""
"1699042399","03 Nov 2023, 20:13","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Good Luck (Deluxe)","","Gates",""
"1699042170","03 Nov 2023, 20:09","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Drain Story","6e238049-b162-4a88-a17f-74bbf5d08344","DRAIN STORY","60f94d4a-9b1a-42a1-abc7-b50631db2825"
"1699042003","03 Nov 2023, 20:06","Bladee","","Good Luck (Deluxe)","","Sun - Toxe Remix",""
"1699041884","03 Nov 2023, 20:04","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Good Luck (Deluxe)","","Drama",""
"1699041772","03 Nov 2023, 20:02","A. G. Cook","b12ef43e-72ad-43d0-b216-a8cd32f78852","Xcxoplex (with Charli XCX)","","Xcxoplex (with Charli XCX)",""
"1699041589","03 Nov 2023, 19:59","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","SUCKER","4779467d-f891-4621-8727-23be51a20593","Caught in the Middle","24739aee-b16a-470b-b9e6-709301371dbb"
"1699041430","03 Nov 2023, 19:57","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Trophy","5c31c04d-92ac-4c56-9505-dfe27d965f8e"
"1699041249","03 Nov 2023, 19:54","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Paradise (feat. Hannah Diamond)",""
"1699041064","03 Nov 2023, 19:51","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","True Romance","17d87094-f46b-48e9-81d8-13a2a29979d2","Grins","2175092a-9c52-43cb-9090-fa4b83b43448"
"1699040786","03 Nov 2023, 19:46","Charli XCX","","Need Ur Luv (Japanese Wallpaper Remix)","7d3343a6-2420-4766-a8ef-16ee29843651","Need Ur Luv - Japanese Wallpaper Remix",""
"1699040613","03 Nov 2023, 19:43","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","anthems","54ed9780-7dc5-4793-8cca-4ac70d416533"
"1699040417","03 Nov 2023, 19:40","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","7 years","0daeb0ab-b01e-42f0-93fe-fde72b5415bc"
"1699040216","03 Nov 2023, 19:36","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1699040028","03 Nov 2023, 19:33","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH (Deluxe)","","Constant Repeat","35402eb9-404c-404c-baad-545f9be32aeb"
"1699039812","03 Nov 2023, 19:30","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Vroom Vroom","1c1d4379-4aef-4b6f-be69-b97c54db276f"
"1699039651","03 Nov 2023, 19:27","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH (Deluxe)","","Sorry if I Hurt You",""
"1699039067","03 Nov 2023, 19:17","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","i finally understand","102f5e0a-72f3-402c-b696-3fa2cc19f20f"
"1699037496","03 Nov 2023, 18:51","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","1999 (Remixes)","","1999 - R3HAB Remix",""
"1699036692","03 Nov 2023, 18:38","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1699036452","03 Nov 2023, 18:34","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1699036292","03 Nov 2023, 18:31","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699036097","03 Nov 2023, 18:28","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699035953","03 Nov 2023, 18:25","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1699035720","03 Nov 2023, 18:22","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1699035561","03 Nov 2023, 18:19","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699035324","03 Nov 2023, 18:15","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699035101","03 Nov 2023, 18:11","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699034412","03 Nov 2023, 18:00","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1699034163","03 Nov 2023, 17:56","girlpuppy","5edb9543-751f-4d53-99b7-2d36a454a9dc","When I'm Alone","","Wish","de2db15a-73a1-4886-8a26-dd0143996d48"
"1699034006","03 Nov 2023, 17:53","Alex G","7df4c4de-3181-4a69-bd36-9d663970cebb","God Save the Animals","0c889c27-2492-46ca-82c2-d93b536d54ec","Runner","d260a92a-0751-4237-9cb7-7f9ba21f8991"
"1699033854","03 Nov 2023, 17:50","The Flat Stanleys","6b77de07-04d4-4cbd-bbd8-79387725b4cb","Dancing to Dad Rock","0d7dd614-21ed-4dcd-b0cb-373fdcbb31a1","Me vs Your Friends","9e5e819a-56f4-403c-9ef0-9af55d65f840"
"1699033854","03 Nov 2023, 17:50","Petey","","Other Stuff","","Haircut",""
"1699032888","03 Nov 2023, 17:34","Xingfoo&Roy","","10 Dating Tips for the Spineless Youth Addicted to Pornography","","Anchor Forever",""
"1699032734","03 Nov 2023, 17:32","Jeffrey Lewis","6a46ba2a-507d-455e-8588-fb39b3d04685","The Last Time I Did Acid I Went Insane","28191179-310c-4516-977e-c3973ef2d541","Seattle","0438b411-375e-36f7-8db0-774b560f5d96"
"1699032532","03 Nov 2023, 17:28","Charli XCX","","Doing It (Feat. Rita Ora) (Remixes)","","Doing It (feat. Rita Ora) - Manhattan Clique Remix",""
"1699032061","03 Nov 2023, 17:21","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Crest","","Desire is a Trap",""
"1699031835","03 Nov 2023, 17:17","Pitfall","0ed166e0-2cde-47bc-a191-1bf8834d954b","fatal","","Fatal",""
"1699031764","03 Nov 2023, 17:16","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598","Singles 1963-1965","","Play With Fire - (Original Single Mono Version)",""
"1699031473","03 Nov 2023, 17:11","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","Constant Repeat","35402eb9-404c-404c-baad-545f9be32aeb"
"1699031245","03 Nov 2023, 17:07","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Used To Know Me","53fe0efc-f068-4728-8899-79bf47260330","Every Rule","2cc2d59c-5852-43da-9e5a-b0736ce5756b"
"1699031062","03 Nov 2023, 17:04","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Charli","6fdb3260-eac7-4ad9-8c72-92f45d9ca836","I Don't Wanna Know","4fa20fe9-7ea0-4150-a36e-736f0bef5a61"
"1699030859","03 Nov 2023, 17:00","Alice Longyu Gao","a0b6734c-a0fb-4068-b667-06483ad73719","Rich Bitch Juice","","Rich Bitch Juice","d2bdc363-78a1-4135-b51a-59f018e1a896"
"1699030732","03 Nov 2023, 16:58","d0llywood1","","ihonestlymightjustgiveup","","ihonestlymightjustgiveup",""
"1699030587","03 Nov 2023, 16:56","CAKE POP","bd4e3dd2-ee69-40a5-bae2-c8e49b39e6d0","Cake Pop 2","","Black Rum","b7450eec-70e7-4d12-a959-23a510f9e29d"
"1699030475","03 Nov 2023, 16:54","oaf1","","think abt it","335963bc-5c4e-43fd-bfcc-b56acfbe5b1a","think abt it","c0a396a3-ae25-429f-84d8-3bf2f3bb50e3"
"1699030240","03 Nov 2023, 16:50","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1699030004","03 Nov 2023, 16:46","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1699029935","03 Nov 2023, 16:45","Quinn","","bad idea","","bad idea",""
"1699029743","03 Nov 2023, 16:42","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Vroom Vroom","1c1d4379-4aef-4b6f-be69-b97c54db276f"
"1699029576","03 Nov 2023, 16:39","ericdoa","","hi, i'm dante","","movinglikeazombie",""
"1699029362","03 Nov 2023, 16:36","Underscores","","fishmonger","7b10301a-3a74-4d5d-8312-443389d0b4ec","Spoiled little brat","2d295ecc-de04-4dd7-9a18-feb81f607b18"
"1699029242","03 Nov 2023, 16:34","Quinn","","i dont want that many friends in the first place","","i dont want that many friends in the first place",""
"1699029090","03 Nov 2023, 16:31","SEBii","12cf6385-76d7-4af1-9f73-21dd3a6d2222","Visored Vitality","257375d8-1cd7-4e87-b97e-90aed7b5862f","Butterfly Bankai","c398ca02-e519-419b-8e52-0f5c9e5d7c60"
"1699028944","03 Nov 2023, 16:29","d0llywood1","","istillmissu","","istillmissu",""
"1699028802","03 Nov 2023, 16:26","8485","","goreblog","","goreblog",""
"1699028636","03 Nov 2023, 16:23","Hannah Diamond","76130c0b-b177-434f-893f-46c8d819548d","PC Music, Vol. 1","","Every Night","1a74ffb5-c543-4b69-81a1-3ec5f8e343e9"
"1699028513","03 Nov 2023, 16:21","Quinn","","drive-by lullabies","","from paris, with love",""
"1699028417","03 Nov 2023, 16:20","fraxiom","cfb4ae4f-e281-43bb-a6d2-fcfff15e00db","scawy monstews and nice spwites :3","38e9f737-8874-434a-9b8e-f553290ef8ae","scawy monstews and nice spwites :3","5c16efc5-1293-4ee3-8b6b-09ae1485933e"
"1699028130","03 Nov 2023, 16:15","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1699028027","03 Nov 2023, 16:13","Glaive","","cypress grove","7472751f-281a-4482-9d6e-ae2793ca6b81","astrid","22e4032e-971b-430c-a238-2efdb15ed4ed"
"1699027868","03 Nov 2023, 16:11","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699027687","03 Nov 2023, 16:08","100 gecs","d6d45dda-2377-4faa-947b-e071efa085c0","1000 gecs","6cddb1f1-d7c4-4932-b080-fe9a0968eb75","stupid horse","6b4db90b-874a-4be0-a486-13a4af634fae"
"1699027475","03 Nov 2023, 16:04","meat computer","0943f55d-1c10-4a52-a1ef-06e625f26674","team edward","","team edward",""
"1699027274","03 Nov 2023, 16:01","Underscores","","fishmonger","7b10301a-3a74-4d5d-8312-443389d0b4ec","Spoiled little brat","2d295ecc-de04-4dd7-9a18-feb81f607b18"
"1699027115","03 Nov 2023, 15:58","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699026995","03 Nov 2023, 15:56","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1699026783","03 Nov 2023, 15:53","Dressy Bessy","64973b13-9786-4b52-a04e-e02c884ab880","Pink Hearts, Yellow Moons","aee6004d-743c-4ce1-8088-02ec0a36bdb4","Just Like Henry","fd4f8958-3c8e-42a4-ba66-500a6004a89b"
"1699026513","03 Nov 2023, 15:48","Go West","41ff7032-f14b-4cf8-acf3-54b545927f8d","Indian Summer","01f758eb-2312-4e0c-bd15-0665c468d246","The King of Wishful Thinking","782e927c-cf57-4269-a10e-41ea9b31e6c8"
"1699026463","03 Nov 2023, 15:47","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Skylight","2beed145-37ff-45ec-9969-baddfcdcde55","Amulets","900469d7-df46-43f2-a7a4-4116bc0d36f8"
"1699026358","03 Nov 2023, 15:45","Jodi","","Karaoke","cdde5104-3895-47d9-8728-71c803310b94","Passerine","50a1e25f-aaf4-40a0-b37e-f0e5bfe05da6"
"1699026211","03 Nov 2023, 15:43","Momma","a17342a6-e661-4874-9687-957caf010377","Two of Me","957e49cb-eb72-4ec1-b8f9-d5e3ab080a4a","Bug House","42a1c713-29e5-4761-8c87-2c544df816d0"
"1699026058","03 Nov 2023, 15:40","Good Sad Happy Bad","1eb3bb5b-ea33-44c8-adbc-4b7b1fe47cb4","Shades","1185ebcf-8059-4a4e-a79d-42c910fa54d8","Star","c8eed02c-9847-4b9a-9d72-dc6cf8eafc65"
"1699026050","03 Nov 2023, 15:40","Yung Lean","","Victorious//Bullets","","Bullets",""
"1699025810","03 Nov 2023, 15:36","Momma","a17342a6-e661-4874-9687-957caf010377","Two of Me","957e49cb-eb72-4ec1-b8f9-d5e3ab080a4a","Double Dare","59162c79-2b6b-4a7e-973d-3ab952cb8397"
"1699025668","03 Nov 2023, 15:34","Sipper","","Pink Songs 2","","sore",""
"1699025492","03 Nov 2023, 15:31","Pops Tuna","843e45d0-01f9-48ac-b963-9d673334c00b","Pops Tuna","","M",""
"1699025289","03 Nov 2023, 15:28","Yung Lean","","Victorious//Bullets","","Bullets",""
"1699025152","03 Nov 2023, 15:25","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Inside Out","0ca71100-306d-48c6-b2dd-a8330a0b38f4"
"1699025022","03 Nov 2023, 15:23","Skrillex","ae002c5d-aac6-490b-a39a-30aa9e2edf2b","Don’t Get Too Close","9b06e6c7-adae-4262-83b8-2c98e77e6ee5","Real Spring",""
"1699020221","03 Nov 2023, 14:03","Yung Lean","","Victorious//Bullets","","Victorious",""
"1699020024","03 Nov 2023, 14:00","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Lovenote","86a727ab-9787-45e7-85db-5fa64d72cdb8"
"1699016608","03 Nov 2023, 13:03","Skrillex","ae002c5d-aac6-490b-a39a-30aa9e2edf2b","Don’t Get Too Close","9b06e6c7-adae-4262-83b8-2c98e77e6ee5","Ceremony",""
"1699016537","03 Nov 2023, 13:02","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Bad Vibes",""
"1699016359","03 Nov 2023, 12:59","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Working on Dying","587b563c-73ff-4d81-b669-b49a2e492508","Cherry Bracelets","72e64b94-eba9-464d-b1ba-3cecc6bc5edf"
"1699016170","03 Nov 2023, 12:56","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Who Goes There","2b236e9f-28b8-49cb-bde2-5fe0e4264fe8"
"1699016049","03 Nov 2023, 12:54","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Mallwhore Freeestyle","428a425c-4361-453e-b92d-7dc0e742d107"
"1699015780","03 Nov 2023, 12:49","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Into Dust","820f76c4-b7c5-4074-a0af-19a7bc86098f","Into Dust","0d23f514-e506-4091-a4ab-28530d02bd95"
"1699015654","03 Nov 2023, 12:47","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Crest","","Faust",""
"1699015513","03 Nov 2023, 12:45","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Western Union",""
"1698987056","03 Nov 2023, 04:50","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","AvP","91b7ad50-f4d8-4eff-b278-8c1b1261fc70","Still in Search of Sunshine",""
"1698986922","03 Nov 2023, 04:48","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","Hotel Breakfast","ab68748f-5958-486f-8450-f3a8a3791a03"
